content,polarity
"mau tau iga bakar yang paling enak di Bandung? Ya, disinilah tempatnya. Tapi harus siap untuk mengantri agar dapat makan ditempat ini. Tidak pernah sepi walaupun hujan, dan menu yang paling favorit adalah iga bakar. Juara deh pokoknya!+",positive
"Sekitar jam 8 malam saya kesana, alhamdulillah sudah tidak ramai dan belum habis. Bisa request di buatkan pedas dengan penambahan rawit. Bikin ngiler kalau di ingat-ingat.",positive
"Berdua dg istri, saya pesan iga bakar sapi pedas, istri pesan tongseng sapi. Iga bakarnya enak banget, sudah dibumbui seperti dendeng, tanpa tulang, dan disajikan di hotplate yg mendesis. Enak banget. Tongsengnya juga enak, ada rasa karinya. Keduanya saya kasih skor 10 skala 10. Lokasinya di sebelah masjid Cipaganti, usai shalat maghrib kami mampir ke situ. Terjangkau, kedua menu ditambah. Lanjutan",positive
"Makan di tempat ini kemarin sore, lokasinya di Cipaganti cukup dekat dengan Cihampelas Walk. Rasa iga bakar sapi-nya mantap, untuk lokasinya juga mudah dicapai karena terletak di jalan yang cukup besar (Cipaganti), jika dari Cihampelas Walk (Ci-Walk) cukup berjalan kaki saja, untuk harga relatif terjangkau.",positive
"Pak Jangkung selalu ramai,, habis makanannnya enak yaa. iga bakar sapinya luar biasa dihidangkan dengan piring hot plate. tempatnya pinggir jalan,, lumayan sempit tapi rasanya bintang lima.recommended.",positive
"enak, sayang porsinya kecil (menurut saya yaa.) iga disajikan dalam hot plate tembikar. sop juga dengan mangkok tembikar, hati-hati. panas. tempatnya tidak luas, sepertinya siang hari dipakai untuk bengkel mobil. posisi ada di sebelah kiri jalan.",positive
"Mau makan iga murah, di sini tempatnya. Untuk ke sini jalannya lengang a.k.a gak macet, untuk rasa dakh pasti juara dengan harga yang ditawarkan sangat murah. Tapi untuk tempat nongkrong gak cocok, karena tempatnya kurang dalam perawatan. Harga sesuai dengan rasa yang di dapat.",positive
"Bagi pencinta iga, Iga Bakar Si Jangkung layak dicoba. Porsi iga bakar disajikan dalam wadah hotplate yang masih panas dan berminyak. Walau piring hotplate-nya berupa tanah liat, namun hati-hati karena cukup panas. Iganya dipotong kecil-kecil, bukan berupa iga dengan potongan besar. Irisan cabai rawit menambah rasa iga ini menjadi pedas. Rasa iga disini sangat khas, dagingnya empuk saat dikunyah. Selain. Lanjutan",positive
"Bagi yang suka pedes, cocok untuk memilih menu iga bakar pedes. Disajikan dengan potongan rawit yang super pedes dilidah saya plus disajikan dalam piring saji panas tambah semakin luar biasa rasa pedesnya. Dipastikan keringat langsung netes. Iga bakar si jangkung ada beberapa cabang, hanya yang saya datangi yang lokasinya di jalan cipaganti. Dekat dengan mesjid cipaganti.",positive
"Makanan yang ditawarkan sangat memiliki cita rasa yang otentik. Iga bakar sapi yang sangat lembut dan meleleh di mulut. Hanya saja kalau tahan dengan rasa pedas, pesanlah iga bakar pedas. Karena yang tidak pedas, rasanya terlalu manis. Tongseng kambing yang ditawarkan jg lezat.",positive
"sebenernya iga bakar jangkung ada di beberapa tempat di bandung ini. tapi saya rasa, rasa yang terbaik ada di iga bakar jangkung di cipaganti.",positive
"Saya pertama mencoba Iga Bakar Si Jangkung di food court Mall Riau Junction (di Jl. Riau, Bandung). Mau tahu seperti apa sih Iga Bakar Si Jangkung yang katanya enak. Dan saat itu saya bisa bilang memang enaakk. =) Namun, saya belum mencoba makan di tempatnya langsung, yang sebenarnya adalah tempat makan kaki lima (warung tenda) di Jl. Cipaganti. Kemarin, karena. Lanjutan",positive
"Warung ini buka di sore-malam hari saja, hanya 5 menit jalan kaki dari Cihampelas Walk Rasanya tidak berubah walau saya sudah beberapa tahun tidak makan disini Kondisi warungnya juga sama, masih berkonsep tenda dan di pinggir jalan Cipaganti",positive
"Aslinya berada di jl cipaganti, kalo udah lewat bawah fly over lurusss terus ada per empatan pertama masih lurus sekitar 20 m dr perempatan itu sebelah kiri nah disitu tempatnya. Namun dulu pernah coba juga di d kios yg di dago, entah sekarang mash ada atau tidak. Iga nya asli empuk banget, rasanya juga enak, disajikan menggunakan cobek dr tanak. Lanjutan",positive
Kenapasih namanya jangkung?yang jualnya pada jangkung? haha engga ko. Kenapa diambil nama jangkung ternyata dari sebutan nama pemiliknya hehe. Menu andalan disii adalah iga bakar sapi dan kambing.,positive
"Salah satu Iga terlezat apabila dimakan di kedai asli-nya si Cipaganti. Bumbu kecapnya, lezat. Osengan Iga-nya, pas. Pedesnya juga nggak berlebihan. Kombinasi ketiga-nya menjadikan Iga Jangkung sebagai salah satu makanan yang pasti saya santap begitu tiba di Bandung.",positive
"Sengaja mampir karena mendapat beberapa rekomendasi dari website dan tidak menyesal. Rasa dagingnya lembut dan bumbunya meresap. Harga per porsinya sekitar Rp. 30.000,- untuk iga bakar kambing dan sapi, ada pula sate kambing, tongseng, dan sup. Cukup ramai di malam hari karena baru buka di jam 6 sore.",positive
"Jika cari iga bakar enak, tidak semahal kafe.tempat ini rekomen, tapi tidak untuk makan sambil menikmati malam.karena pengunjung yang ramai, tempat kecil, ada pengamen pula.",positive
"Sekali mencoba, langsung ketagihan. Iga bakarnya empuk dan gurih, apalagi disajikan panas dan ditambah dengan sambal, wuiih, mantabb.",positive
"Iganya enak sekali.empuk. Harganya juga murah meriah. Tongsengnya juga enak, wangi and bumbunya berasa.",positive
"Saya coba iga bakar si jangkung karena rekomendasi seorang teman yang ada cabangnya di food market paskal hyper square. Harga relatif tidak mahal, enak tapi porsinya dapat dibilang sedikit baik daging dan nasi putihnya. Sesuai lah dengan harganya.",positive
"Iga bakar disini sesuai dengan lidah saya, hingga bikin ketagihan. Tapi sayang tempat makannya sangat padat dan sempit, jadi setelah makan ga bisa ngaso dulu. Iga bakar ini dulunya (menurut suami saya) jualan di gerobakan sampe sekarang punya beberapa cabang di Bandung. Saya pribadi sangat suka sama rasa iganya. Enaaakk. Must visit in Bandung",positive
"makanan kadang enak kadang tidak enak, daging kadang keras, kadang lembut, minyak banyak sekali sehingga rasa bumbu kadang serasa hilang. value for money cukup bagus mengingat tempatnya seperti temporer. suasana tercipta karena kadang ada pengamen disana. keberadaan pengamen memang kadang membantu suasana kadang bisa juga merusak suasana karena mengganggu saat makan :) Jika kesana saat hujan, siap siap terkena tampiasnya. Lanjutan",positive
"iga bakar jangkung ini salah satu iga bakar yang terkenal di bandung. untuk yang di cipaganti, bukanya hanya malam hari. kadang sampai harus ngantri untuk dapet tempat duduk. but it's worth to try. kalau mau suasana yang lebih nyaman bisa ke the kiosk dago (ada boothnya dsana dan bukanya dari siang hari). daging iganya sudah dipotong kecil-kecil, dengan bumbu pedas. Lanjutan",positive
"Rasanya sebenarnya lumayan tapi kuah/bumbu nya dikit bgt, minyaknya byk bgt jd bumbu nya kurang berasa.",positive
"mau iga yang njawani dengan harga terjangkau, iga bakar si jangkung jl. cipaganti. tapi ati ati milih menu, saya pernah pilih menu lain. banyak tulangnya. tapi masakan enak, buat nongrong dengan pacar, duit bokek. ga masalah. pengamennya keren2 pake alat musik. ga dikasih duit juga ga marah",positive
mau makan ajah antree. harganya terjangkau dengan rasa yg enak.,positive
"Mau iga bakar yg lumayan enak dan murah ke sini aja,,,,biasanya jam makan malam penuh.mesti antri dulu, padahal cm di emperan.",positive
untuk menu Chinese Food inilah salah satu tempat yg cocok untuk kita semua.mungkin untuk harga sedikit mahal di banding yg lain .tapi memang memiliki rasa yang luar biasa.ngak ada salahnya kalau anda ke Bandung datang ke restaurant ini.tempat yg strategis.,positive
"Banyak menu sarapan dsini , pelayanya sangat ramah dan jam bukanya sampai jam 10 pagi. terdapaat juga nasi goreng dan lauk pauk laainnya dsini",positive
"Kami sekeluarga (saya, istri, 2 balita) memesan tempat untuk bbq buffet di Harris Cafe. Menunya tidak banyak, tapi enak. Kebetulan sedang tema Japanese Bbq alias Teppanyaki. Pilihannya sapi, ayam, cumi, dan udang. Enak & nikmat. Selain teppanyaki juga disediakan menu hidangan lain berupa nasi & lauk lengkap, miso, udon & ramen, sukiyaki, dessert, dan salad. Semuanya enak. Harga relatif tidak. Lanjutan",positive
harga all u can eat dimsumnya murah. enak lumayan. sudah termasuk bubur.tp cuma ada minggu malam klo ga salah.,positive
"Rasanya kita tidak boleh melewati waktu sedetikpun,apalagi nanti malam tahun baru 2014,sangat menakjubkan,lokasinya disisi bagian Barat kota Bandung untuk bersantai dengan teman dan sahabat2.segi negatifnya dapat hampir tidak ada,karena lokasinya berdekatan dengan hotel Harris Citylink Bandung",positive
"Berada di lingkungan yang sejuk dengan perbukitan penuh kehijauan bisa jadi pilihan nongkrong sore maupun malam hari jika berada di Bandung. Kalau bawa keluarga sebaiknya sore hari, karena belum ramai, masih nyaman untuk santai dengan suasana ruang yang ditata cozy dan homey. Seperti saat saya mampir ke sana, siang menjelang sore. Masih sepi jadi seraya berada di ruang makan rmh. Lanjutan",positive
"Restoran disini lebih ke cafe yang menyajikan minumsn beralkohol. Domalam hari mereka mengadakan party dengan dj. Minumal alkohol yang disajikan juga bervariasi. Makanan yang di hidangkan juga cukup enak. Hanya saran saya, sebaiknya menu yang di sajikan menggunakan bahasa Indonesia karena waiter kurang bisa berbahasa Inggris",positive
"Brick and Barrel ini lokasinya jauh dari pusat kota. Tempatnya tenang, namun memilki pemandangan yang bagus, terutama di malam hari. Selain cocok untuk tempat ngumpul dengan teman, sepertinya restoran ini juga didatangi oleh pasangan. Suasana resto ini juga romantis. Untuk makanan, kebanyakan makanan khas Eropa. Untuk rasa untungnya tidak mengecewakan, karena terkadang berkunjung ke resto seperti ini namun makanannya tidak. Lanjutan",positive
"tempatnya asik, waktu sy weekend dtg ke sana ada event. musik nya oke chill out, deep house ditambah suasana yg sejuk.",positive
"Tempatnya cukup luas namun terdiri dari beberapa area-are yang tidak terlalu sempit dan tetap nyaman. Ada beberapa area yang memberikan pemandangan yang cukup indah. Pilihan makanan dan minumannya beragam, wifinya sangat kencang dan parkirannya pun luas",positive
"letaknya agak jauh dari pusat kota, namun lokasinya sangat menyenangkan, tenang dan jauh dari kebisingan kota. udara yang bersih dan suasanya yang romantis. kesini bisa dengan teman2 untuk sekedar nongkrong atau juga bisa dengan pasangan.",positive
"Tempat hangout yang agak sedikit jauh dari keramaian, bisa menikmati udara yang bersih, makanan yang enak, suasana yang romantis. Tempatnya bikin betah berlama-lama, mau sama temen atau sama pasangan, sama keluarga pun bisa.",positive
"Tempatnya enak, meskipun nggak kekinian tapi cukup nyaman. Ada dua area. Area depan nonsmoking dan area belakang smoking. Dari segi pelayanannya baik dan cukup memuaskan. Sering diskon untuk beberapa kartu kredit. Sayangnya aku nggak punya CC :((( Makanannya enakkk. Pertama coba spaghetti granula. Porsinya banyak, daging ayam berbumbunya pas. Dan harganya juga standar. Spaghetti carbonaranya enak parah. Krimnya, aromanya, rasanya,. Lanjutan",positive
"Suasana nya kayu kayu, pelayanan ramah dan steaknya juga enak. Dan pada saat itu terdapat disc / promo salah satu bank. Thanks",positive
"aku suka banget jeng tututnya tiap kesana pasti pesen itu buat makanan pembuka, tempat lumayan nyaman. Sesuatu bgt kalo bulan puasa ngantrinya . Cuma yg disayangkan toiletnya kotor. Semua karyawan terlihat sibuk tapi ga ada satupun yg peduli sama toilet. posisi kotak sabun samping wastafel itu kurang sesuai sehingga membuang sabun percuma sampe tercecer kelantai .",positive
"Sering diskon 50% dengan kartu kredit jadinya murah. Menu favourite saya adalah spaghetti, enak banget. Jagoannya blackpepper adalah King Harry",positive
Yang sangat saya suka dengan menu yang ada di cafe ini adalah healty juice yang sehat namun enak. Menu steak nya pun tidak kalah enak. Namun karena tempanya yang kecil sehingga terkesan sumpek.,positive
"seringkali kesini mencoba menu satu-persatu, steaknya banyak pilihan, ada juga jeng tutut yang khas, pokokny harus coba deh kesini, gak akan nyesel",positive
"Kumpul dengan keluarga, keponakan anaknya ulang tahun mereka mengundang makan disini, kami brangkat ber 5",positive
Yang Saya beli adalah sirlion steak. Enak. Cuma sayang parkirannya sempit ya. Pelayanannya lumayan cepet.,positive
Tempat favorit buat kita2 yang seneng banget pas ada promo cc di tempat ini.hahhaa.soalnya jadi murah bingiiiiit.walaupun harus booking terlebih dahulu.kalo ga pasti waiting list bahkan bisa full book,positive
"Sudah agak lama berdiri, cafe yg dulu hanya menjual steak kini menunya lebih beragam.Tapi tetep yg saya pesan ya steak.Suasana cukup tenang dan nyaman.Rasa steak masih ok, saya selalu pesan Tenderloin, untuk harga memang agak mahal dari dulu, dengan porsi kecil tp cukuplah.pelayanan standar.Untuk parkir memang kurang luas, agak merepotkan kalau sedang penuh.",positive
steak enak dan suasana yang nyaman cocok untuk pertemuan keluarga dan teman kantor. steaknya pun oke.,positive
Saya memesan salah satu chicken steak dan rasanya sangat standard dibanding harganya yg relatif tinggi. Restoran ini memiliki area yg sangat luas.,positive
"Kalau ke blackpepper ini biasanya saya pesen tenderloin steak dengan tingkat kematangan medium. Steak nya enak dan juicy menurut saya, dari segi pelayanan sih so so, ga semua nya ramah. Kalau kesini saran saya nunggu kalau ada diskon pake kartu kredit biasanya 30-50%.",positive
"cukup menarik ketika mengunjungi blackpepper resto & cafe ini,menu-menunya komplit dengan rasa Nasional maupun International,makanan elite maupun makanan tradisional,bicara soal harga itu relatif,hanya yng menjadi perhatian dan perbaikan adalah parkirnya masih kurang luar,dapat mengganggu pihak lain.",positive
"Makanan yang ditawarkan cukup beragam dan enak, cafe ini juga menyajikan tutut, rasa nya pun enak dan pedas. Steak juga cukup empuk dengan saos yang OK",positive
"Macam menu steak nya lumayan banyak, walaupun harus merogoh kocek lebih dalam. soal rasa, menurut saya lumayan, jika dibilang lumer di mulut gak terlalu. namun dalam trip terakhir kesana, saat saya meminta ""well done"", ternyata yang dihidangkan adalah ""raw"", saat dikembalikan lagi ternyata hanya ""medium"". pelayannya tidak merata sopan, beberapa agak ""sombong"", termasuk kassa nya. banyak hal yang perlu diperbaiki.",positive
"blackpepper resto, salah satu tempat makan favorit saya, suami, dan keluarga. harganya cukup terjangkau apalagi kalo lagi ada promo kartu kredit. bisa dapet diskonnya sampe 50%. Rasa, porsi, dan harga sesuai :) namun sayangnya tempat parkir sangat terbatas dengan pengunjung yang lumayan banyak, apalagi saat weekend.",positive
"Salah satu rekan kerja ulang tahun dan mengajak makan bareng di Blackpepper. Pertama kali saya kesini memesan Chicken Milanisti Steak, Mineral Water & Ice Mochacino. Kalau di total sich sekitar 80rban, cukup murah lah. Rasa steaknya juara banget, terus saya juga coba icip2 menu yang dipesan temen2 saya, enak dan mengeyangkan. Pelayanan stafnya juga ramah dan profesional. Recommended, pokoknya.",positive
"pertama kali diajak temen,,, jadi ketagihan terus kesini. awalnya karena jeng tutut nya. ituuu tutut yg dibuat kuah ala thailand pedes2 seger ada aroma gingernya .jadi ga enek.tapi lama2 bbrp kali datang jadi nyoba yg lain. spt bubtut bakar tooop daging2annya empuk2 dan kerasa bumbunya . yg paling oke green juice. sayuran dan nenas tapi ga kerasa minum sayuraan hehhee. Lanjutan",positive
